timestamp_utc,gpu_used_mib,gpu_total_mib,gpu_util_percent,process_rss_kib
2026/09/03 01:50:35.361, 83572, 95830, 73,13934300
2026/09/03 01:50:50.471, 83572, 95830, 0,13918864
2026/09/03 01:51:05.540, 83572, 95830, 0,11802272
2026/09/03 01:51:20.602, 83572, 95830, 0,8622212
2026/09/03 01:51:35.648, 83572, 95830, 0,8715456
2026/09/03 01:51:50.717, 83572, 95830, 0,18206056
2026/09/03 01:52:05.768, 83572, 95830, 22,14665108
2026/09/03 01:52:20.860, 83572, 95830, 0,8956448
2026/09/03 01:52:35.915, 83572, 95830, 0,8448804
2026/09/03 01:52:50.966, 83572, 95830, 0,8569140
2026/09/03 01:53:06.053, 83572, 95830, 0,17269548
2026/09/03 01:53:21.147, 83572, 95830, 0,12453844
2026/09/03 01:53:36.188, 83572, 95830, 0,8772848
2026/09/03 01:53:51.258, 83572, 95830, 0,8843924
2026/09/03 01:54:06.338, 83572, 95830, 0,16814592
2026/09/03 01:54:21.380, 83572, 95830, 0,15605212
2026/09/03 01:54:36.443, 83572, 95830, 0,15620768
2026/09/03 01:54:51.565, 83572, 95830, 0,10533744
2026/09/03 01:55:06.639, 83572, 95830, 0,8634272
2026/09/03 01:55:21.692, 83572, 95830, 0,8765772
2026/09/03 01:55:36.762, 83572, 95830, 0,12121140
2026/09/03 01:55:51.900, 83572, 95830, 0,14238356
2026/09/03 01:56:06.970, 83572, 95830, 0,9913508
2026/09/03 01:56:22.082, 83572, 95830, 0,14761388
2026/09/03 01:56:37.158, 83572, 95830, 0,11289136
2026/09/03 01:56:52.262, 83572, 95830, 0,8680764
2026/09/03 01:57:07.346, 83572, 95830, 0,9738500
2026/09/03 01:57:22.489, 83572, 95830, 0,15371772
2026/09/03 01:57:37.547, 83572, 95830, 0,14696488
2026/09/03 01:57:52.721, 83572, 95830, 0,9309164
2026/09/03 01:58:07.838, 83572, 95830, 23,8941792
2026/09/03 01:58:22.881, 83572, 95830, 0,14906416
2026/09/03 01:58:37.955, 83572, 95830, 58,8648736
2026/09/03 01:58:53.005, 83572, 95830, 0,8738604
2026/09/03 01:59:08.068, 83572, 95830, 0,15719472
2026/09/03 01:59:23.145, 83572, 95830, 0,8920632
2026/09/03 01:59:38.224, 83572, 95830, 0,13281336
2026/09/03 01:59:53.328, 83572, 95830, 0,16027588
2026/09/03 02:00:08.431, 83572, 95830, 0,16726348
2026/09/03 02:00:23.501, 83572, 95830, 0,9856064
2026/09/03 02:00:38.569, 83572, 95830, 0,11959112
2026/09/03 02:00:53.653, 83572, 95830, 0,8882240
2026/09/03 02:01:08.749, 83572, 95830, 0,8942280
2026/09/03 02:01:23.804, 83572, 95830, 0,16268112
2026/09/03 02:01:38.861, 83572, 95830, 93,9080584
2026/09/03 02:01:53.964, 83572, 95830, 0,17278840
2026/09/03 02:02:09.061, 83572, 95830, 0,14649328
2026/09/03 02:02:24.141, 83572, 95830, 0,14378836
2026/09/03 02:02:39.187, 83572, 95830, 36,9910252
2026/09/03 02:02:54.250, 83572, 95830, 0,8889244
2026/09/03 02:03:09.294, 83572, 95830, 0,9000128
2026/09/03 02:03:24.360, 83572, 95830, 0,14477604
2026/09/03 02:03:39.429, 83572, 95830, 36,9192084
2026/09/03 02:03:54.497, 83572, 95830, 0,9650856
2026/09/03 02:04:09.567, 83572, 95830, 0,8764596
2026/09/03 02:04:24.663, 83572, 95830, 52,16999128
2026/09/03 02:04:39.760, 83572, 95830, 0,13360372
2026/09/03 02:04:54.878, 83572, 95830, 0,8992344
2026/09/03 02:05:09.978, 83572, 95830, 0,9089120
2026/09/03 02:05:25.028, 83572, 95830, 0,9175172
2026/09/03 02:05:40.122, 83572, 95830, 0,16458384
2026/09/03 02:05:55.163, 83572, 95830, 0,14482208
2026/09/03 02:06:10.197, 87572, 95830, 0,10595792
2026/09/03 02:06:25.283, 87572, 95830, 0,8906416
2026/09/03 02:06:40.364, 87572, 95830, 0,14421976
2026/09/03 02:06:55.444, 87572, 95830, 0,17331064
2026/09/03 02:07:10.523, 87572, 95830, 0,13346200
2026/09/03 02:07:25.623, 87572, 95830, 0,16272108
2026/09/03 02:07:40.754, 87572, 95830, 0,9224104
2026/09/03 02:07:55.802, 87572, 95830, 0,8734644
2026/09/03 02:08:10.874, 87572, 95830, 0,8811348
2026/09/03 02:08:25.921, 87572, 95830, 0,8854772
2026/09/03 02:08:40.988, 87572, 95830, 0,8889684
2026/09/03 02:08:56.030, 87572, 95830, 0,8974900
2026/09/03 02:09:11.089, 50383, 95830, 0,14760588
2026/09/03 02:09:26.165, 50383, 95830, 0,13883672
2026/09/03 02:09:41.264, 50383, 95830, 0,15495824
2026/09/03 02:09:56.333, 50383, 95830, 0,9086232
2026/09/03 02:10:11.401, 50383, 95830, 0,17687648
2026/09/03 02:10:26.453, 50383, 95830, 0,13612784
2026/09/03 02:10:41.525, 50383, 95830, 0,9034804
2026/09/03 02:10:56.564, 50383, 95830, 0,15360348
2026/09/03 02:11:11.675, 50383, 95830, 0,9211988
2026/09/03 02:11:26.756, 50383, 95830, 0,15420000
2026/09/03 02:11:41.862, 50383, 95830, 0,13926680
2026/09/03 02:11:56.934, 50383, 95830, 0,8890708
2026/09/03 02:12:12.013, 50383, 95830, 0,14572444
2026/09/03 02:12:27.060, 50383, 95830, 0,9112604
2026/09/03 02:12:42.137, 50383, 95830, 0,16119308
2026/09/03 02:12:57.182, 50383, 95830, 0,9174824
2026/09/03 02:13:12.226, 50383, 95830, 0,12255148
2026/09/03 02:13:27.295, 50383, 95830, 0,8862788
2026/09/03 02:13:42.363, 50383, 95830, 0,13034228
2026/09/03 02:13:57.459, 50383, 95830, 0,13936504
2026/09/03 02:14:12.530, 50383, 95830, 16,16241420
2026/09/03 02:14:27.595, 50383, 95830, 0,8731796
2026/09/03 02:14:42.638, 50383, 95830, 0,8771940
2026/09/03 02:14:57.737, 50383, 95830, 0,18766232
2026/09/03 02:15:12.807, 50383, 95830, 0,8923200
2026/09/03 02:15:27.885, 50383, 95830, 0,15410544
2026/09/03 02:15:42.961, 50383, 95830, 0,9156700
2026/09/03 02:15:58.030, 50383, 95830, 0,8710644
2026/09/03 02:16:13.106, 50383, 95830, 0,16884860
